,title,artist,lastfm_id,genius_id,Group
356,Caught By The River,Doves,TRKMHSX128E07819A5,440398.0,46
357,Far From Grace,Doves,TRBZOIK128F92E4732,1098873.0,110
358,Northenden,Doves,TRGEIEC128F92E472F,1674935.0,53
359,Hit The Ground Running,Doves,TRTLKYW128F92E4730,1247206.0,72
360,Dark Therapy,Echobelly,TRFYURA128F932E71C,884788.0,60
361,Alison,Elvis Costello,TRSFCPC128F423361A,457424.0,79
362,Beautiful,Elvis Costello,TRHULFQ128F931DFAA,1022447.0,115
363,Tourniquet,Evanescence,TRNXXQF128F42801EF,218555.0,33
364,Taking Over Me,Evanescence,TRPDXBE128F42BAC8A,218556.0,0
365,Hello,Evanescence,TRIMFGK128F42BAC92,218557.0,49
366,My Last Breath,Evanescence,TRIRBYS128F427BB7D,218558.0,87
367,Whisper,Evanescence,TRNSUWX128F427BB7F,218536.0,84
368,Rabbit Heart (Raise It Up),Florence + The Machine,TRNRCWL128F9305B59,66494.0,67
369,Kiss With A Fist,Florence + The Machine,TRNWJFS128F93377B9,221267.0,14
370,Girl With One Eye,Florence + The Machine,TRVFYNA128F92F990C,221268.0,60
371,They Won't Go When I Go,George Michael,TRWLZWZ128F4259DD9,110097.0,97
372,Cowboys And Angels,George Michael,TRGEUDO128F92F5DDD,1783467.0,112
373,Happiness,Goldfrapp,TRDYGVM128F4268659,1589666.0,45
374,Lust For Life,Iggy Pop,TRGSHGA12903CA62C5,77291.0,113
375,In This City,Iglu & Hartly,TRJOGWP128F92D2CB8,1429758.0,60
376,Here Come The Blues,Jackson C. Frank,TRFDWID128F92EC490,1072826.0,105
377,Milk And Honey,Jackson C. Frank,TRQZAHR128F92EC492,1505041.0,99
378,My Name Is Carnival,Jackson C. Frank,TRXEPLC128F92EC495,1738041.0,62
379,Just Like Anything,Jackson C. Frank,TRSYHIU128F92EC498,1235409.0,41
380,You Never Wanted Me,Jackson C. Frank,TRBPJKJ128F92EC49A,1209089.0,30
381,Marlene,Jackson C. Frank,TRZIONA128F9308E67,1215757.0,13
382,The Captain And The Kid,Jimmy Buffett,TRPIDPB128F145679A,1656253.0,96
383,He Went To Paris,Jimmy Buffett,TRXSGOB128F146733F,539566.0,84
384,I'll Try,Jonatha Brooke,TRNITFQ128F92F34D6,947231.0,106
385,I Crush Everything,Jonathan Coulton,TRSYYQK128F92E4B31,687457.0,116
386,I Feel Fantastic,Jonathan Coulton,TRGPNWK128F92E4B42,671218.0,57
387,Shop Vac,Jonathan Coulton,TRTLZCR128F92E4B15,506873.0,44
388,Ruby,Kaiser Chiefs,TRZAQAZ128F149F9FF,220610.0,117
389,Love Is No Big Truth,Kings Of Convenience,TRHDRUJ128E0781685,869302.0,87
390,I'd Rather Dance With You,Kings Of Convenience,TRPQVGA128E0781686,156017.0,96
391,Dead Actor's Requiem,L'Âme Immortelle,TRWDKAK128F42911AB,925483.0,66
392,Letting Go,L'Âme Immortelle,TRKARPC128F4260F90,1194737.0,99
393,Certainty,L'Âme Immortelle,TRZCFGU128F42911C3,1416104.0,17
394,I'm Your Man,Leonard Cohen,TRISFLV128F93048D2,140002.0,111
395,Tower Of Song,Leonard Cohen,TRXDTLN128F4279B8D,262816.0,81
396,Anthem,Leonard Cohen,TRFEKKJ128F93048D5,191804.0,80
397,Airplanes,Local Natives,TRZPDFG128F92FDEF5,491243.0,78
398,Camera Talk,Local Natives,TRAEGXU128F9304D31,877197.0,17
399,I Only Wanted,Mariah Carey,TRISJTZ128E0785EB8,204354.0,35
400,Clown,Mariah Carey,TRAPFXX128E0785EBA,180698.0,46
401,I'll Be Lovin' U Long Time,Mariah Carey,TRGNDNE128F92E50F5,719996.0,99
402,Brand New Key,Melanie,TRRKQVV128F932814C,154508.0,94
403,I Turn To You,Melanie C,TRJGKYF128F146A857,761127.0,110
404,Never Be The Same Again,Melanie C,TRRSROC128F146A859,32619.0,62
405,Heartbreaker,Metronomy,TRHXHJI128F92C6AE8,1315312.0,1
406,Song For No One,Miike Snow,TRTVAMA128F932E02D,2299445.0,53
407,Suspicious Minds,Miss Kittin & The Hacker,TRMLIVJ128F933B36A,1716261.0,117
408,I Heard Of A Girl,Miss Li,TRUJNZX12903CF3B0A,944543.0,45
409,Stuck In The 90's,Moxy Früvous,TRDIYUR128E078B86C,1264528.0,25
410,Demolition Lovers,My Chemical Romance,TROLEZE128F147C1E2,320101.0,92
411,Vast Choirs,My Dying Bride,TRRJZJO128F422AD85,1041505.0,13
412,Sear Me,My Dying Bride,TRHFULO128F422AD75,1713074.0,72
413,The Bitterness And The Bereavement,My Dying Bride,TRBKRQV128F422AD77,1143115.0,101
414,The Return Of The Beautiful,My Dying Bride,TRFWMOU128F422AD79,1734246.0,96
415,Deeper Down,My Dying Bride,TRNVCJE128F4239FB6,1174996.0,33
416,Torn,Natalie Imbruglia,TRLABJZ128F42A0DD7,545217.0,35
417,Smoke,Natalie Imbruglia,TRZRSVX128F425A689,1735555.0,35
418,Wrong Impression,Natalie Imbruglia,TRUCXEU128F42A118C,545220.0,115
419,I Bruise Easily,Natasha Bedingfield,TRVOWGV128F425A823,1446008.0,84
420,Forget My Name,New Found Glory,TRFJSRJ128E0784CB3,293437.0,80
421,All Downhill From Here,New Found Glory,TRZGVPP128F42A6DD0,328256.0,39
422,Hold My Hand,New Found Glory,TRWEKAY128F427AAFB,455779.0,118
423,Sentimental Street,Night Ranger,TRSFXJF128EF34943E,1359715.0,65
424,Angels Fall First,Nightwish,TRWKVYN128F146247D,866849.0,37
425,Gethsemane,Nightwish,TRCTTNY128F427A3F2,871639.0,38
426,Swanheart,Nightwish,TRQDAXE128F9320F69,1578893.0,76
427,Bathwater,No Doubt,TROHBHB128F9320D02,217046.0,82
428,Marry Me,No Doubt,TRIDDKN128E078EC7D,345850.0,78
429,Too Late,No Doubt,TRGJNME128E078EC7F,345874.0,119
430,Staring Problem,No Doubt,TREOBCG128E078EC82,345885.0,79
431,Don't Go Away,Oasis,TRAGFVT128F92ECB5D,361328.0,32
432,All Around The World,Oasis,TRNELAV12903CBB18A,327570.0,55
433,Crumblin' Erb,OutKast,TRYARHM128F42882C4,1040.0,62
434,Do That Stuff,Parliament,TRRVXPS128F1495A2A,259067.0,32
435,Gone,Pearl Jam,TRCEMGB128F42BB514,422772.0,41
436,Big Trucks,Pedro The Lion,TRIEHVR12903CE42A4,1787452.0,52
437,To Protect The Family Name,Pedro The Lion,TRJUZIN12903CE8354,1868899.0,49
438,Rome,Phoenix,TRZBJBL128F92D9B53,73085.0,44
439,Girlfriend,Phoenix,TRNCBIF128F9305E7B,108285.0,91
440,You Know How To Love Me,Phyllis Hyman,TRAOTHC128F428AE2A,1065247.0,78
441,Brand New Day,Pigeon John,TRTSDKS128F4226F2F,1745284.0,42
442,Small,Portishead,TRNHGWS128F427F0EA,319517.0,92
443,Magic Doors,Portishead,TRGEPED128F4292238,319519.0,40
444,Threads,Portishead,TRTDUCZ128F427F0F6,319521.0,83
445,The Day You Come,Powderfinger,TRKNHXU128F42A973D,1402496.0,35
446,These Days,Powderfinger,TRFQHNX128F42A88DF,1659134.0,114
447,Pink Glove,Pulp,TRCFFQU128C71965B1,623033.0,10
448,Someone Like The Moon,Pulp,TRFIHSM128C71965B2,1625127.0,35
449,Common People,Pulp,TRRBLON128F1480942,76881.0,41
450,Disco 2000,Pulp,TRQZDUK128F93210B3,135053.0,104
451,No Surprises,Radiohead,TRBXCQB128E07822EA,71498.0,0
452,Bishop's Robes,Radiohead,TRXJMSF128F9310E32,1612262.0,0
453,Everything In Its Right Place,Radiohead,TRBHKXX128F4252D02,63104.0,38
454,How To Disappear Completely,Radiohead,TRTDZXN128F4252EA3,67774.0,87
455,Pyramid Song,Radiohead,TRTRADY128F4252DA0,75961.0,91
456,Mother Russia,Renaissance,TRMUZEB12903CF9396,862494.0,62
457,Midas Man,Renaissance,TRHDRPM12903CF9384,1482466.0,21
458,Northern Lights,Renaissance,TRUJXEU12903CC232A,1157037.0,42
459,Lady From Tuscany,Renaissance,TRQNRIT12903CF9386,1143706.0,93
460,Pearls Of Wisdom,Renaissance,TRIEFAE12903CF9387,990312.0,52
461,Everchanging,Rise Against,TRABIQP128F427D0DD,181111.0,32
462,Autoluminescent,Rowland S. Howard,TRSAVRI128E0794D21,1098031.0,67
463,Reach,S Club 7,TRHGOTC128E07920B4,293616.0,19
464,Love Train,S Club 7,TRZBQYB128E0793DC8,1090405.0,60
465,Never Had A Dream Come True,S Club 7,TRPPPFB128E07920B6,1478760.0,33
466,I Never Wanted To,Saosin,TRFUXWR128F1486971,1327217.0,115
467,Love Song,Sara Bareilles,TRJKXEZ128F92E6861,75226.0,34
468,Copenhagen,Scott Walker,TRFVPRF128F146393F,694352.0,111
469,If You Go Away,Scott Walker,TRBJDCY128F146E896,694365.0,109
470,Kiss,Scout Niblett,TRXFYYQ128F4248D13,1616100.0,38
471,Man! I Feel Like A Woman!,Shania Twain,TRSZNIY128F14A437E,430634.0,114
472,Lentil,Sia,TRHIHHF128F423D478,538259.0,119
473,Soon We'll Be Found,Sia,TRTXHAT128F423D480,482121.0,35
474,A Perfect Indian,Sinéad O'Connor,TRWTLWI128E0781B68,865345.0,72
475,Thinking Of You,Sister Sledge,TRNVSJY128F92F2F09,1121259.0,104
476,An Olive Grove Facing The Sea,Snow Patrol,TRWRPWE128F9319F13,1631188.0,98
477,How To Be Dead,Snow Patrol,TRORHLZ128E079224D,1665824.0,118
478,Get Over You,Sophie Ellis-Bextor,TROQRRJ128F148D49A,1017967.0,98
479,Mixed Up World,Sophie Ellis-Bextor,TRTTXEN128F14634F0,2302325.0,33
480,I Won't Change You,Sophie Ellis-Bextor,TROYWHR128F9310E03,1402745.0,44
481,The Lady Is A Vamp,Spice Girls,TRPAMHB128F4298334,1372152.0,78
482,Tell Me Why,Spice Girls,TRMEUJI128F1491A7D,1489612.0,13
483,Four To The Floor,Starsailor,TRJOFBS128E0781804,1263393.0,83
484,Your Ex-Lover Is Dead,Stars,TRODINH128F424181B,328806.0,34
485,Don't You Worry 'Bout A Thing,Stevie Wonder,TRLNOMN12903CCE5F1,174911.0,104
486,Brecon Beacons,Supergrass,TRTJVYS128F92F8F3E,930810.0,99
487,Grace,Supergrass,TRICDCL128E0781664,944250.0,35
488,Dreamer,Supertramp,TRSADNZ128E0799A43,732412.0,110
489,Rudy,Supertramp,TRROQIM128F426415F,1786322.0,79
490,Sleeping Satellite,Tasmin Archer,TRHZYPX128F92D2E06,1398948.0,92
491,It Only Takes A Minute,Tavares,TRCCFZJ128F1459431,1318871.0,37
492,Heaven Must Be Missing An Angel,Tavares,TRZUHAI128F42876B8,1765712.0,92
493,Seasons In The Sun,Terry Jacks,TRRVSWF128F92FC747,103752.0,74
494,Runaway Man,Tesla Boy,TRCDEXW12903CAE256,1216509.0,72
495,Party Out Of Bounds,The B-52's,TRQSPEE128F145ABE4,1636724.0,94
496,Mesopotamia,The B-52's,TRMBHIO128F14961E5,1508882.0,93
497,Alleged,The Beta Band,TRJXSDB128F42725A4,2167024.0,17
498,Act Nice And Gentle,The Black Keys,TRSYPTC12903CB4521,194945.0,65
499,You're The One,The Black Keys,TRNRPWE12903CA9CFD,184950.0,105
500,Shake A Tail Feather,The Cheetah Girls,TRYNGKJ128F932923D,770761.0,32
501,In Dust We Trust,The Chemical Brothers,TROBAXG128E07823C9,1806141.0,101
502,Life Is Sweet,The Chemical Brothers,TRRPLLS128E07823D0,489434.0,111
503,Careless Hands,The Coral,TRSQNLC128F4259E4E,1442599.0,69
504,Put The Sun Back,The Coral,TRPAVXC128F425FE6B,1429233.0,113
505,Just Like Heaven,The Cure,TROPNWM128F1488325,216032.0,99
506,All I Want,The Cure,TRGHDFA128F147CD75,388436.0,91
507,Fascination Street,The Cure,TRLQXKC128E078EEC6,388523.0,108
508,Apart,The Cure,TRMTSQY128E078EED6,388566.0,35
509,A Letter To Elise,The Cure,TRUJGCW128E078EEDA,388599.0,82
510,39,The Cure,TRQCVMI128E078F13B,388638.0,46
511,Neptune's Daughter,The Divine Comedy,TRWPEKV128F147A2AB,1034631.0,79
512,Songs Of Love,The Divine Comedy,TROHQNA128F147A599,1132743.0,35
513,Shameless,The Fratellis,TRLUTRX128F426BE8D,1626652.0,50
514,Look Out Sunshine!,The Fratellis,TRXFJHB128F42AB212,1631717.0,55
515,Lean On Me,The Housemartins,TRPAJGM128F932C8F2,914329.0,69
516,Freedom,The Housemartins,TRMOXID128F932C8FC,1709801.0,60
517,"He Ain't Heavy, He's My Brother",The Housemartins,TROQIHP128F932C8D0,1599115.0,92
518,The Light Is Always Green,The Housemartins,TRRAJDZ128F145A5BE,1396939.0,111
519,The World's On Fire,The Housemartins,TRCHJQL128F145A5BF,1031140.0,119
520,Five Get Over Excited,The Housemartins,TRFPHQP128F1485E66,1527333.0,42
521,Uncle Jonny,The Killers,TRZVTUG128F1486A86,209058.0,65
522,Bones,The Killers,TRZTTWD128F149158B,206588.0,35
523,Why Do I Keep Counting?,The Killers,TRERPOA12903CB58FC,209063.0,72
524,Daydream,The Lovin' Spoonful,TRUYDZE128F4291C0D,106603.0,80
525,Didn't Want To Have To Do It,The Lovin' Spoonful,TRMDQIN128F4291C05,1179303.0,107
526,Coconut Grove,The Lovin' Spoonful,TRHSSPW128F934B063,113196.0,21
527,Darling Be Home Soon,The Lovin' Spoonful,TRJAKIW128F92F06A0,1359839.0,39
528,Don't You Worry 'Bout A Thing,The Main Ingredient,TRIBECS128F42AC3D1,1418867.0,83
529,Back Porch,The Presidents Of The United States Of America,TRMUOHE12903CA8ADA,790198.0,101
530,So Much Love,The Rocket Summer,TRHNRGN128F4243621,1141822.0,51
531,What I Like About You,The Romantics,TRVJXBB128F426C0A2,384312.0,51
532,Obscured,The Smashing Pumpkins,TRTVPCZ128E078897F,140516.0,113
533,Landslide,The Smashing Pumpkins,TRXJIEY128E0788A7A,140517.0,13
534,Galapogos,The Smashing Pumpkins,TREMUWU128E0788E1B,81733.0,92
535,She Sun,The Subways,TRUCSBP128E078B714,1132939.0,61
536,Shake! Shake!,The Subways,TRRWPIQ128F4247D65,1611365.0,50
537,I Won't Let You Down,The Subways,TRZWQSC128F4247D68,1148966.0,85
538,Strawberry Blonde,The Subways,TRJRKAG128F4248369,1075399.0,13
539,Starlight,The Wailin' Jennys,TRMJHMB128F428ED3B,1283631.0,108
540,This Heart Of Mine,The Wailin' Jennys,TRPWLST128F428ED3D,1257052.0,117
541,Some Good Thing,The Wailin' Jennys,TRQWHGZ128F428ED40,1002766.0,62
542,The Sun Ain't Gonna Shine Anymore,The Walker Brothers,TRMNRVA128F146DA84,1261362.0,114
543,Signals Over The Air,Thursday,TRSFMKQ128F92DF46C,109244.0,105
544,This Song Brought To You By A Falling Bomb,Thursday,TRMCTLG128F1495C33,520744.0,45
545,Bridge Across Forever,Transatlantic,TRNZVLH128F92E4CE5,1171345.0,112
546,A Thousand Miles,Vanessa Carlton,TRIKUEF128F148D7C6,104581.0,25
547,Annie,Vanessa Carlton,TREDODB128E0783E35,1001950.0,39
548,Julia Says,Wet Wet Wet,TRYSUKL128E0783F65,1462745.0,66
549,Sunshine,Wheatus,TRJEUJU128F4278396,1257121.0,85
550,Vagabond,Wolfmother,TRNERTQ128F146EC6E,76553.0,22
551,Final Day,Young Marble Giants,TRPGZUZ128F4283007,1770544.0,55
552,Samsonite Man,Alicia Keys,TRHDVFG128F42965DA,782036.0,105
553,No One,Alicia Keys,TRTIODR128F9311E6E,428036.0,10
554,Love Is Blind,Alicia Keys,TRSNWVH12903CA9E31,639227.0,109
555,Judgement,Anathema,TRACHLU128F4259F9B,801350.0,74
556,Don't Look Too Far,Anathema,TROZSRW128F4259F9C,217180.0,72
557,Emotional Winter,Anathema,TRHQJDK128F4259F9D,217187.0,75
558,Looking Outside Inside,Anathema,TRFKEXQ128F4259F44,800933.0,10
559,Panic,Anathema,TRSSNZH128F4259F48,216784.0,60
560,Harmonium,Anathema,TRSBDBD128F425E4A0,216049.0,100
561,Stay By Me,Annie Lennox,TRLIGOY128F4285E8E,859650.0,116
562,The Gift,Annie Lennox,TRNWKBZ128F4284E08,859649.0,14
563,A Whiter Shade Of Pale,Annie Lennox,TRAQGMY128F425A2F5,859271.0,51
564,Pavement Cracks,Annie Lennox,TRGXDDV128F42888C4,1774133.0,81
565,Dark Road,Annie Lennox,TRIMTWB128F425E1A4,464120.0,69
566,Cry Just A Little,Avantasia,TRGODIK128F4271CA7,748106.0,82
567,Steel That Sleeps The Eye,Baroness,TRSBDSR128F93069CA,1755607.0,98
568,Bingo Bango,Basement Jaxx,TRZQWNB128F930C4D5,2215223.0,17
569,Romeo,Basement Jaxx,TRYKMSQ128F9341FF4,843913.0,55
570,Summer,Beatsteaks,TRPJUMI128F428A946,1079372.0,74
571,The Ascent Of Stan,Ben Folds,TRMYXXZ128F4262583,114924.0,118
572,Carrying Cathy,Ben Folds,TRLOXHC128F42736B9,191932.0,23
573,The Luckiest,Ben Folds,TRIZWDV128F92DD6F0,185204.0,108
574,Ain't No Sunshine,Bill Withers,TRNBGVB128F426AC12,102249.0,13
575,Grandma's Hands,Bill Withers,TRDHZJO128F427E051,1131325.0,87
576,Jóga,Björk,TRFHXWW128F92E19E5,135012.0,91
577,Alarm Call,Björk,TRKJLZS128F933E23A,149347.0,14
578,It's Not Up To You,Björk,TRIPSBG128F42BA615,342594.0,87
579,Feeling This,Blink-182,TRUCHHA128EF3435EA,61871.0,44
580,I Miss You,Blink-182,TRRVXGE128F42B222A,61981.0,39
581,Stockholm Syndrome,Blink-182,TRZHRYL128C71968A7,185095.0,118
582,The Fallen Interlude,Blink-182,TRVRHNR128F933669D,77059.0,10
583,There Is,Box Car Racer,TRDVXUG128F1456CBF,272320.0,44
584,Handjobs For The Holidays,Broken Social Scene,TRBJVHT128F932A7AF,346800.0,103
585,Everybody's Happy Nowadays,Buzzcocks,TRQAYBK128E078284A,1355744.0,1
586,Jerk It Out,Caesars,TRIRXFP128E0786412,724055.0,57
587,Toy Soldiers,Carbon Leaf,TRDBLWB128F9326CE3,1472861.0,85
588,What About Everything?,Carbon Leaf,TRUZJII128F92F223C,685193.0,30
589,One Prairie Outpost,Carbon Leaf,TRKNPZI128F92F2242,1342023.0,37
590,Let Your Troubles Roll By,Carbon Leaf,TRHAVVF128F92F2243,407681.0,42
591,A Dying God Coming Into Human Flesh,Celtic Frost,TRKSJIU12903CF3905,540408.0,85
592,Drown In Ashes,Celtic Frost,TREJZBV12903CF390B,961108.0,23
593,Obscured,Celtic Frost,TRTDSQP12903CF3916,955133.0,70
594,Distortions,Clinic,TRCIPQW128F92F8F3F,1095931.0,47
595,Walking With Thee,Clinic,TRNTAXV128F92F9042,972344.0,66
596,The Blower's Daughter,Damien Rice,TRAWHNS128E0785B01,272005.0,19
597,I Say A Little Prayer,Diana King,TRUSEWJ12903CCDB1F,1059056.0,44
598,All She Wants To Do Is Dance,Don Henley,TRETYHL128F9308EF5,947660.0,117
599,New York Minute,Don Henley,TRWZWGH128F9308EFE,1769992.0,98
600,Save Tonight,Eagle-Eye Cherry,TRHLEVU128E0792E39,275079.0,22
601,Station Approach,Elbow,TRCSESB128F931E79A,1082818.0,103
602,Get Happy,Erin Mckeown,TRQUPJJ12903CF7202,1568844.0,71
603,Take This Bottle,Faith No More,TRVCSOO128F1482527,550088.0,62
604,King For A Day,Faith No More,TREBMRJ128E0795035,550091.0,13
605,Just A Man,Faith No More,TRZFTHF128E0795038,550112.0,69
606,Mykonos,Fleet Foxes,TRYHWLD128F426BF7D,98364.0,80
607,Sun It Rises,Fleet Foxes,TRQEMRN128F933B4B2,75303.0,100
608,Holding Out For A Hero,Frou Frou,TRQOPIY128E0792203,879581.0,115
609,Summertime,George Gershwin,TRSOCJR128F9336DA9,1320975.0,19
610,One More Try,George Michael,TRTHYJC128F425A03E,395270.0,109
611,Kissing A Fool,George Michael,TRXFCDS12903CDDE50,697382.0,100
612,You Never Know,Goldfrapp,TRODRBE128F147281A,1102448.0,35
613,Go Tell The Women,Grinderman,TROYUKG128F14AAFAA,1168513.0,25
614,Put Your Love In Me,Hot Chocolate,TRPTRDP128F145933E,1332086.0,33
615,You Sexy Thing,Hot Chocolate,TRTVFSX12903D0738A,152024.0,14
616,The Other,Isis,TRAOIWA128F9314657,969105.0,76
617,From Sinking,Isis,TRMXAMM128F931465D,1648439.0,100
618,Canned Heat,Jamiroquai,TROLSET128F42677FC,1899988.0,99
619,Corner Of The Earth,Jamiroquai,TRSZGTQ128F42BBA74,1050427.0,96
620,New Year's Eve,Jim Cuddy,TRSAYJI128F14A919E,1406202.0,82
621,Give My Love To Rose,Johnny Cash,TRAIJFX128F92DE671,325546.0,80
622,Crucial,K-OS,TRQYCZI128F425A861,25357.0,115
623,Man I Used To Be,K-OS,TRZTIAV128F425BFB6,25362.0,23
624,Born To Run,K-OS,TRIXMMD128F14A3AC4,25326.0,101
625,Bird On A Wire,K.d. Lang,TROOTKP128F426F753,1360954.0,112
626,Boogie Shoes,KC And The Sunshine Band,TRNCOSA128F4233DD7,842963.0,42
627,Brown Eyes,Lady Gaga,TRBHTEN128F93450CB,80385.0,70
628,Speechless,Lady Gaga,TRXOSUG128F93450BA,53524.0,37
629,Wish,Lighthouse Family,TRDHTUY128E07933C3,1451910.0,38
630,22,Lily Allen,TRTUUVW128F93190C5,416970.0,118
631,Walking In Memphis,Lonestar,TRSYUUW128F4296C17,900267.0,78
632,Brandy (You're A Fine Girl),Looking Glass,TRUHFWB128F93382F2,992282.0,84
633,The Night Of The Loving Dead,Lordi,TRHYPJS128F42AE87D,1298454.0,101
634,Between The Bars,Madeleine Peyroux,TRKSVSK128E078E6CE,145157.0,117
635,Night Boat To Cairo,Madness,TRCWHZO128F92DC645,2244806.0,87
636,Angelina,Marillion,TRCJCPF128E078E233,1326300.0,88
637,Everywhen,Massive Attack,TROUTTW128E0781726,559436.0,80
638,Name Taken,Massive Attack,TRSZHKH128E078172B,559432.0,117
639,You Could Make A Killing,Aimee Mann,TRWWUEK128F1498A37,291727.0,58
640,Amateur,Aimee Mann,TRICJWP128F1498A39,727224.0,22
641,That's Just What You Are,Aimee Mann,TRAEVZX128F1498A3D,1506931.0,116
642,Frankenstein,Aimee Mann,TRIIVMM128F1498A3E,1536101.0,76
643,How It Feels To Fly,Alicia Keys,TRIGNCN12903CA9E3C,792528.0,100
644,Sticks And Stones,Alien Ant Farm,TRDKTDR128E0791E9F,699543.0,32
645,Shooting Star,Amy Diamond,TRSHRLS128F4232AB1,797089.0,13
646,Champion,Amy Diamond,TRIMHHO128F4232AB3,797348.0,41
647,Don't Stop Living In The Red,Andrew W.K.,TRTDNML128F42659D0,208124.0,91
648,Crazy In Love,Antony And The Johnsons,TROINZB128F932F740,797824.0,45
649,Knockin' On Heaven's Door,Antony And The Johnsons,TRGISXE128F9364BC2,1988011.0,51
650,Queen Of My Soul,Average White Band,TRYSTKJ12903CC8E2F,1616134.0,55
651,Girlfriend,Avril Lavigne,TRUWISR128F92F2423,96005.0,58
652,Alice,Avril Lavigne,TRGMDKU12903CAC82E,199059.0,35
653,Love Gun,Axel Rudi Pell,TRZOPPA128F930D46E,1010629.0,69
654,Comatose,Ayreon,TRWSQEQ128F930C7D9,1494248.0,41
655,Walk Out To Winter,Aztec Camera,TRZGRWA128F14685A6,832456.0,39
656,Could It Be Magic,Barry Manilow,TRXDJIS12903CA6C53,1625955.0,118
657,Daybreak,Barry Manilow,TRJBXOH128F4287F1B,1160663.0,92
658,I Won't Say (I'm In Love),Belinda Carlisle,TRIDAZM12903CE569A,853478.0,41
659,Expectations,Belle And Sebastian,TRHQSHO128F4261F87,103928.0,117
660,I Could Be Dreaming,Belle And Sebastian,TRAQAIW12903C9B61E,390501.0,119
661,My Wandering Days Are Over,Belle And Sebastian,TRQTHKN128F92F799A,502554.0,112
662,Love Like Laughter,Beth Orton,TRZZYZG128F425A229,1654417.0,66
663,Anywhere,Beth Orton,TRGITQH128E07814D0,1097112.0,72
664,Thinking About Tomorrow,Beth Orton,TRWQQNK128F425A335,1373909.0,105
665,Surrender,Billy Talent,TRXXSOE128F422318F,88778.0,62
666,White Sparrows,Billy Talent,TRPJIEC128F9332C18,333689.0,17
667,Statement Of Intent,Bis,TRKNZTD128F9302904,1314731.0,33
668,DeDicated To The One I Love,Bitty McLean,TRDJACN128F4289246,1403643.0,41
669,Blowin' In The Wind,Bob Dylan,TRIRXIZ128F426728F,79424.0,91
670,All I Really Want To Do,Bob Dylan,TRSFPMH128F426EFC1,117532.0,30
671,Absolutely Sweet Marie,Bob Dylan,TRBZRPW128F42684DE,105773.0,78
672,Hitch A Ride,Boston,TRDHQRL128F4264FF8,75839.0,42
673,Mushaboom,Bright Eyes,TRJPZBS128F149798F,1507609.0,100
674,Bittersweet Memories,Bullet For My Valentine,TRRIAHM12903D06182,424128.0,78
675,Ghost Hardware,Burial,TRBXBXO128F4276074,289882.0,74
676,On Any Given Day,Carbon Leaf,TRSRBTU128F9326CC2,1683945.0,117
677,Shine,Carbon Leaf,TRGUFKJ128F9326CCD,974546.0,118
678,Just Friends,Chet Baker,TRXQJHC12903CE9149,972099.0,93
679,Beginnings,Chicago,TRXOYFL12903CC29A5,384509.0,34
680,Wake Up,Coheed And Cambria,TRVPMRV128F42AD8E5,729558.0,44
681,The Suffering,Coheed And Cambria,TRVCMQJ128F42AD8E8,117481.0,103
682,Just A Song Before I Go,"Crosby, Stills & Nash",TRQEVRK128F9334E29,788255.0,52
683,Helpless,"Crosby, Stills, Nash & Young",TRMWLST128F92FD8B3,141392.0,1
684,Bad Day,Daniel Powter,TRAERWQ128F92C2024,75001.0,53
685,Just Missed The Train,Danielle Brisebois,TRBBUDT128F92E1693,769822.0,35
686,That's All You Want,Decoded Feedback,TRGLZTR128F9329F3C,1589396.0,1
687,Raindrops,Dee Clark,TRRZHFE128F92F132B,1579118.0,85
688,Cholymelan,Diary Of Dreams,TRQQKHO128F422A509,1290130.0,66
689,Just One Look,Doris Troy,TRRQQYY128F933D800,1604170.0,116
690,Black Rose,Doro,TREQBOZ128F930A879,1474354.0,42
691,Here It Comes,Doves,TRFOGSC12903D01196,2035173.0,81
692,Catch The Sun,Doves,TRPYCFE128F934B878,2038111.0,70
693,Nocturnal Me,Echo & The Bunnymen,TRYACDU128F1482620,819444.0,38
694,The Killing Moon,Echo & The Bunnymen,TRGUHKZ128F9335204,142106.0,92
695,Ocean Rain,Echo & The Bunnymen,TRZGCJG128F1482627,819645.0,80
696,Somebody That I Used To Know,Elliott Smith,TRGXMBI128E0791E56,499557.0,23
697,Junk Bond Trader,Elliott Smith,TRNGBWE128E0791E57,488680.0,25
698,Everything Reminds Me Of Her,Elliott Smith,TRBJYJO128E0791E58,488683.0,92
699,Everything Means Nothing To Me,Elliott Smith,TREDGPH128E0791E59,499558.0,97
700,Stupidity Tries,Elliott Smith,TRMALID128E0791E5C,601717.0,39
701,Easy Way Out,Elliott Smith,TRXHGVR128E0791E5D,1515101.0,96
